COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;REGION2016;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880101;315;2009;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02168454788425;1;M;02;Z;11;11;2;ZZ;1;B;21;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;311;2010;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.02168454788425;1;M;03;Z;11;11;2;ZZ;1;B;10;3;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880101;315;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.02168890342406;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880101;311;2003;9;25;010;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;2;0;2;0;1.02168454788425;1;M;03;Z;11;11;2;ZZ;1;B;10;3;11;1;4;770291;3;2;2;Z
77288;ZZZZZ;772880101;315;2009;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;15;1;2;Z;3;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.02168454788425;1;M;04;Z;11;11;2;ZZ;1;B;10;4;11;1;5;770291;3;2;2;Z
77288;ZZZZZ;772880101;311;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;D;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.02168454788425;1;M;03;Z;11;11;2;ZZ;2;B;10;3;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880101;315;2009;9;65;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;C;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1.02168454788425;1;M;02;0;11;11;2;ZZ;1;B;21;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;311;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.02168890342406;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880101;311;1999;8;55;014;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.02168454788425;1;M;02;Z;11;11;2;ZZ;2;B;10;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;112;2011;9;25;004;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;1;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;1;4.21709488957678;1;M;03;Z;11;11;2;ZZ;1;A;22;3;11;1;4;770291;3;1;2;Z
77288;ZZZZZ;772880101;211;1974;6;65;040;06;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.06676214624127;1;M;03;0;11;11;2;ZZ;2;B;22;3;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2008;9;25;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.21709488957678;1;M;02;Z;11;11;2;ZZ;2;B;22;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2013;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;15;2;1;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.21709488957678;1;M;02;Z;11;11;2;ZZ;1;A;22;3;11;1;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;212;2005;9;40;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;2;Z;2;2;2;2;0;0;1;3;2;0;0;0;0;0;2;4;2;2;2;2;3.33116975433943;1;M;06;Z;11;11;2;ZZ;1;A;10;7;11;1;4;770291;1;1;2;Z
77288;ZZZZZ;772880101;211;2009;9;40;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;2;Z;Z;1;6;1;0;1;1;3;2;0;0;0;0;0;2;4;3;1;0;1;3.93726096507444;1;M;04;1;11;11;2;ZZ;1;A;10;5;12;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;211;1973;6;80;041;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.06676214624127;1;M;05;9;11;11;2;ZZ;1;A;10;4;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;211;2011;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;B;Z;Z;Z;16;2;2;Z;2;2;1;0;2;2;2;2;2;0;0;0;1;0;2;4;1;3;1;2;4.21709488957678;1;M;04;Z;11;11;2;ZZ;1;B;10;4;11;1;4;770291;1;1;1;Z
77288;ZZZZZ;772880101;212;2003;9;25;008;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.37334303980949;1;M;03;Z;11;11;2;ZZ;2;B;22;3;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2005;9;25;006;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;1;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;3.37334303980949;1;M;03;Z;11;11;2;ZZ;2;B;22;4;11;2;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;112;2003;9;25;008;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.37334303980949;1;M;03;Z;11;11;2;ZZ;2;B;22;3;11;1;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;111;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;A;Z;Z;Z;12;2;2;Z;3;1;6;0;3;3;3;2;3;2;0;0;3;0;1;5;4;1;1;1;3.33116975433943;4;M;03;Z;11;11;2;ZZ;1;B;21;3;11;2;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1978;6;65;036;05;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.06676214624127;1;M;04;0;11;11;2;ZZ;2;B;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2010;9;80;005;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.21709488957678;1;M;03;9;11;11;2;ZZ;2;B;22;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;212;2006;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;15;2;1;1;1;1;6;0;3;4;4;2;4;1;0;0;2;0;2;6;4;2;1;5;3.37334303980949;1;M;04;Z;11;11;2;ZZ;1;A;22;5;11;2;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;111;2011;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;A;Z;Z;Z;15;2;2;Z;3;1;6;0;0;0;0;2;1;0;0;0;0;0;1;2;1;1;1;1;3.33116975433943;1;M;02;Z;11;11;2;ZZ;1;A;21;2;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2008;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;1;0;0;0;6;4;0;0;0;0;0;4;6;2;4;4;1;3.06676214624127;1;M;04;Z;11;11;2;ZZ;1;A;22;6;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2000;9;25;015;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;3;2;3;0;2;2;2;1;2;1;0;0;2;0;1;3;0;3;1;0;4.21709488957678;1;M;04;Z;11;11;2;ZZ;2;B;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1985;7;25;026;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;3;2;1;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;1;1;3.37334303980949;1;M;03;Z;11;11;2;ZZ;2;B;22;4;11;1;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2005;9;25;009;02;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;16;2;1;Z;1;1;6;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;1;3.06676214624127;1;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;111;2010;9;55;002;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;A;Z;Z;Z;15;2;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.33116975433943;1;M;02;Z;11;11;2;ZZ;1;B;21;1;11;2;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;1985;7;80;029;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.06676214624127;1;M;04;0;11;11;2;ZZ;1;A;22;5;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1995;8;25;020;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;3;3;3;2;3;1;0;0;2;0;1;5;0;5;1;2;4.21709488957678;1;M;04;0;11;11;2;ZZ;2;B;22;4;24;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2010;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.37334303980949;2;M;03;Z;11;11;2;ZZ;1;A;22;4;11;2;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2009;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;1;Z;3;1;6;1;2;3;3;2;3;0;0;0;0;0;2;5;4;1;2;3;3.33116975433943;1;M;04;Z;11;11;1;ZZ;1;B;22;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1999;8;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;3;0;2;2;3;2;3;0;0;0;0;0;3;5;1;4;2;1;3.33116975433943;1;M;03;Z;11;11;2;ZZ;1;A;22;4;11;1;2;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1974;6;65;038;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.33116975433943;1;M;04;9;11;11;2;ZZ;1;A;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1991;8;55;021;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.33116975433943;1;M;03;1;11;11;2;ZZ;1;B;22;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1988;7;55;024;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;1;1;Z;2;1;6;1;0;2;2;5;4;0;1;0;0;0;4;7;2;5;3;2;3.33116975433943;1;M;04;Z;11;11;2;ZZ;1;A;22;4;11;1;5;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1999;8;25;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;3;4;4;1;4;1;0;0;2;0;0;5;2;3;0;3;3.33116975433943;1;M;03;0;11;11;2;ZZ;2;B;22;3;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;1982;7;55;030;05;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;4;0;0;0;0;2;0;0;1;0;0;0;0;2;1;1;0;0;3.33116975433943;1;M;04;0;11;11;2;ZZ;1;A;22;6;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.33118395543752;Y;M;05;Y;11;11;2;ZZ;Y;Y;00;5;YY;Y;Y;770291;3;2;X;Z
77288;ZZZZZ;772880101;211;1982;7;40;030;05;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;C;Z;Z;Z;16;1;2;Z;3;1;6;1;2;4;4;2;4;0;0;0;0;0;2;6;3;3;2;4;3.33116975433943;1;M;07;Z;11;11;2;ZZ;1;A;10;7;11;1;4;770291;2;1;1;Z
77288;ZZZZZ;772880101;211;2010;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;3;3;3;2;3;2;0;0;2;0;0;5;3;2;0;1;3.33116975433943;1;M;03;9;11;11;2;ZZ;1;B;22;2;25;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2003;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;15;2;1;Z;1;2;2;0;1;1;1;1;1;0;0;0;0;0;1;2;0;2;1;0;3.33116975433943;1;M;04;Z;11;11;2;ZZ;2;B;22;6;11;1;2;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;1972;6;65;040;06;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.33116975433943;1;M;03;0;11;11;2;ZZ;1;A;22;3;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2009;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;1;Z;4;1;6;0;1;1;1;2;1;1;0;0;1;0;2;3;1;2;2;1;3.33116975433943;1;M;03;Z;11;11;2;ZZ;1;A;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1959;4;80;053;07;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;2;0;0;0;3.33116975433943;1;M;05;0;11;11;2;ZZ;1;A;10;7;21;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880101;212;1993;8;55;021;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;1;2;0;0;0;4;2;0;0;0;0;0;2;4;2;2;2;2;3.06676214624127;1;M;03;Z;11;11;2;ZZ;1;A;10;4;11;1;4;770291;1;1;3;Z
77288;ZZZZZ;772880101;212;2006;9;65;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;1;0;0;0;2;1;1;0;0;3.37334303980949;1;M;04;0;11;11;2;ZZ;1;A;10;4;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;311;1991;8;55;020;04;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;B;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.37334303980949;1;M;05;Z;11;11;2;ZZ;1;A;10;5;11;1;4;770291;1;1;1;Z
77288;ZZZZZ;772880101;211;1969;5;40;042;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;2;Z;1;2;1;0;0;0;0;4;0;0;0;0;0;0;4;4;1;3;4;0;3.37334303980949;1;M;05;Z;11;11;2;ZZ;1;B;10;5;11;1;4;770291;1;1;3;Z
77288;ZZZZZ;772880101;211;1975;6;55;037;05;2;Z;Z;H;1;Z;2;Z;Z;6;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;1;0;0;0;0;2;1;1;0;0;3.33116975433943;1;M;05;0;11;11;2;ZZ;1;A;10;4;21;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880101;212;2009;9;55;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;4;0;0;0;0;2;0;0;2;0;0;0;0;2;1;1;0;0;3.06676214624127;1;M;04;9;11;11;2;ZZ;1;A;10;5;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;211;2010;9;25;005;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;4.21709488957678;1;M;03;9;11;11;2;ZZ;1;B;22;3;25;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;212;2006;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;3;1;6;0;2;2;2;2;2;0;0;0;1;0;2;4;2;2;2;2;3.37334303980949;1;M;04;Z;11;11;2;ZZ;1;A;22;5;11;2;4;770291;3;2;2;Z
77288;ZZZZZ;772880101;211;2005;9;65;009;02;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;3.06676214624127;1;M;04;0;11;11;2;ZZ;1;A;22;5;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2012;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;2;2;2;1;2;2;0;0;2;0;0;3;1;2;0;0;4.21709488957678;1;M;04;0;11;11;2;ZZ;2;B;22;4;25;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2006;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;1;0;2;2;2;2;3;1;0;0;2;0;2;4;1;3;2;1;3.37334303980949;1;M;03;Z;11;11;2;ZZ;1;A;22;4;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1984;7;65;030;05;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.06676214624127;1;M;04;0;11;11;2;ZZ;2;B;22;6;21;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2009;9;55;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;1;Z;2;6;0;2;3;3;1;3;1;0;0;1;0;0;4;1;3;0;3;4.21709488957678;1;M;03;0;11;11;1;ZZ;1;A;22;3;25;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2010;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;3.37334303980949;4;M;03;2;11;11;2;ZZ;1;A;22;5;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1996;8;25;019;03;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;4.21709488957678;1;M;04;2;11;11;2;ZZ;1;B;22;4;12;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2002;9;25;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;3;3;3;2;3;2;0;0;2;0;2;5;1;4;0;1;3.37334303980949;1;M;08;2;11;11;2;ZZ;1;B;22;7;12;Z;Z;770291;2;2;0;Z
77288;ZZZZZ;772880101;212;2009;9;20;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;1;0;1;1;1;1;2;1;0;0;1;0;1;2;1;1;1;1;3.37334303980949;1;M;03;Z;11;11;2;ZZ;2;B;22;4;11;1;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;212;2005;9;40;006;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.37334303980949;1;M;02;Z;11;11;2;ZZ;1;B;22;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2005;9;40;006;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.37334303980949;1;M;02;Z;11;11;2;ZZ;1;B;22;3;11;1;4;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;2002;9;25;010;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;1;0;4;4;4;2;4;1;0;0;2;0;2;6;2;4;1;4;3.33116975433943;1;M;04;Z;11;11;2;ZZ;1;A;22;4;11;1;2;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;1997;8;55;015;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;2;1;0;1;0;0;0;2;2;1;1;2;1;3.33116975433943;1;M;03;Z;11;11;2;ZZ;2;B;22;3;11;2;2;770291;3;2;1;Z
77288;ZZZZZ;772880101;211;1984;7;55;028;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;2;0;0;1;0;0;0;1;2;1;1;1;0;3.33116975433943;1;M;04;0;11;11;2;ZZ;1;B;22;4;21;Z;Z;770291;3;2;2;Z
77288;ZZZZZ;772880101;211;1984;7;40;028;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;2;0;0;1;0;0;0;1;2;0;2;1;0;3.33116975433943;1;M;04;Z;11;11;2;ZZ;2;B;22;4;11;1;5;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2004;9;65;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.37334303980949;1;M;06;0;11;11;2;ZZ;1;A;10;6;21;Z;Z;770291;1;1;2;Z
77288;ZZZZZ;772880101;211;2004;9;80;007;02;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;A;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;3;0;0;2;2;0;2;1;3;2;1;1;0;1.02168454788425;1;M;04;0;11;11;2;ZZ;1;A;10;3;21;Z;Z;770291;1;1;1;Z
77288;ZZZZZ;772880101;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;3;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.37335742069636;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770291;1;1;X;Z
77288;ZZZZZ;772880101;311;1995;8;25;018;03;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;D;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;4;0;0;0;0;0;0;4;4;1;3;3;0;3.93726096507444;1;M;04;1;11;11;2;ZZ;1;B;22;5;12;Z;Z;770291;2;1;2;Z
77288;ZZZZZ;772880101;211;1985;7;65;026;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.37334303980949;1;M;04;9;11;11;2;ZZ;1;A;22;4;21;Z;Z;770291;3;2;1;Z
77288;ZZZZZ;772880101;212;2010;9;20;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;3.37334303980949;1;M;01;1;11;11;2;ZZ;1;B;22;1;12;Z;Z;770291;3;2;0;Z
77288;ZZZZZ;772880101;211;2002;9;65;009;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;1;1;Z;2;1;6;1;0;2;2;1;2;0;1;1;0;0;1;3;3;0;1;2;3.37334303980949;1;M;02;Z;11;11;2;ZZ;1;A;22;1;11;2;4;770291;3;2;3;Z
