COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP19M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC;Texte
77288;ZZZZZ;772880602;C115;2017;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.14441797282588;1;M;02;Z;11;2;ZZ;1;1;22;4;11;1;5;770321;3;2;2;Z;C115
77288;ZZZZZ;772880602;C115;2016;9;55;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;0;0;1.14441797282588;1;M;02;2;11;2;ZZ;2;1;23;2;12;Z;Z;770321;3;2;2;Z;C115
77288;ZZZZZ;772880602;C115;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C115
77288;ZZZZZ;772880602;C113;2013;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;1;1;Z;3;2;1;0;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1.14441797282588;1;M;03;Z;11;2;ZZ;2;1;22;3;11;1;5;770321;3;2;1;Z;C113
77288;ZZZZZ;772880602;C115;2015;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;1;1;Z;3;2;4;0;2;2;2;1;2;2;0;0;2;0;1;3;2;1;1;1;1.14441797282588;1;M;03;Z;11;2;ZZ;2;6;22;3;11;1;6;770321;3;2;0;Z;C115
77288;ZZZZZ;772880602;C115;2015;9;55;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;1;Z;3;1;6;0;2;2;2;2;2;0;1;0;1;0;2;4;1;3;2;2;1.14441797282588;1;M;03;Z;11;2;ZZ;1;1;22;3;11;1;6;770321;3;2;1;Z;C115
77288;ZZZZZ;772880602;C116;2015;9;65;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;15;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;3;3;3;2;3;1;1;1;2;0;0;5;1;4;0;2;1.14441797282588;1;M;04;0;11;1;ZZ;1;1;22;4;21;Z;Z;770321;2;2;1;Z;C116
77288;ZZZZZ;772880602;A11;1986;7;65;032;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.35715008994962;1;M;04;0;11;2;ZZ;1;4;10;5;21;Z;Z;770321;1;1;0;Z;A11
77288;ZZZZZ;772880602;B12;2015;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;ZZ;1;2;Z;Z;2;4;0;1;1;1;2;2;1;0;0;1;0;2;3;2;1;1;1;4.35715008994962;1;M;02;1;11;2;ZZ;1;3;21;3;12;Z;Z;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;B11;2016;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4.35715008994962;1;M;03;Z;11;2;ZZ;1;2;21;4;11;1;6;770321;3;2;1;Z;B11
77288;ZZZZZ;772880602;B12;2016;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;2;0;4.35715008994962;1;M;03;Z;11;2;ZZ;2;3;21;3;11;1;6;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;B11;2016;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;1;6;0;2;2;2;1;2;0;0;0;0;0;1;3;1;2;1;2;4.35715008994962;1;M;04;Z;11;1;ZZ;2;6;10;5;11;1;6;770321;1;1;1;Z;B11
77288;ZZZZZ;772880602;B11;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.35710282167811;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;1;X;Z;B11
77288;ZZZZZ;772880602;B11;2013;9;55;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4.35715008994962;1;M;03;Z;11;2;ZZ;2;1;10;4;11;1;5;770321;2;1;2;Z;B11
77288;ZZZZZ;772880602;A11;2012;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;21;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4.35715008994962;1;M;03;Z;11;2;ZZ;2;1;10;4;11;1;5;770321;1;1;1;Z;A11
77288;ZZZZZ;772880602;B12;2016;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;0;2;2;0;4.35715008994962;1;M;03;Z;11;2;ZZ;2;3;21;3;11;1;6;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;B11;2017;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;12;2;2;Z;3;1;6;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;4.35715008994962;5;M;02;Z;11;2;ZZ;1;6;21;2;11;1;5;770321;3;2;1;Z;B11
77288;ZZZZZ;772880602;A12;2013;9;25;005;02;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;02;Z;Z;Z;15;2;2;Z;3;1;6;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;4.35715008994962;1;M;02;Z;11;2;ZZ;1;1;21;2;11;1;6;770321;3;1;0;Z;A12
77288;ZZZZZ;772880602;C100;2016;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;16;1;2;3;3;1;6;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;2;1.14441797282588;1;M;01;Z;11;2;ZZ;1;3;21;1;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;40;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;1;Z;3;1;6;1;1;3;3;2;3;0;0;0;0;0;3;5;3;2;3;1;1.14441797282588;1;M;04;Z;11;2;ZZ;1;1;22;4;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;20;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;3;M;02;Z;11;2;ZZ;1;6;21;3;11;1;5;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2017;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;4;4;4;2;4;0;0;0;0;0;2;6;2;4;1;4;1.14441797282588;9;M;03;1;11;2;ZZ;1;1;21;5;12;Z;Z;770321;2;2;0;Z;B12
77288;ZZZZZ;772880602;C100;2017;9;65;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.14441797282588;1;M;03;0;11;2;ZZ;2;6;21;3;21;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2000;9;40;018;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;0;0;1;1;0;1;1;2;1;1;1;0;1.14441797282588;1;M;03;Z;11;2;ZZ;2;1;21;4;11;1;5;770321;3;1;1;Z;B12
77288;ZZZZZ;772880602;B12;2017;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;1;1.14441797282588;2;M;02;Z;11;2;ZZ;1;3;21;3;11;1;5;770321;2;2;2;Z;B12
77288;ZZZZZ;772880602;C100;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C100
77288;ZZZZZ;772880602;C100;2016;9;55;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.14441797282588;1;M;03;Z;11;2;ZZ;2;1;10;4;11;1;5;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2005;9;25;013;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.14441797282588;1;M;01;2;11;2;ZZ;1;6;21;2;12;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C100
77288;ZZZZZ;772880602;C100;2003;9;40;015;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1.14441797282588;1;M;03;1;11;2;ZZ;2;6;10;4;12;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2011;9;25;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;1;2;2;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;1.14441797282588;1;M;02;Z;11;2;ZZ;2;6;21;3;11;1;5;770321;2;2;1;Z;B12
77288;ZZZZZ;772880602;B12;2012;9;25;006;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;01;Z;11;2;ZZ;1;6;21;2;11;1;5;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;B12;1999;8;55;019;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;4;2;3;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;1.14441797282588;1;M;03;Z;11;2;ZZ;2;1;10;4;11;1;6;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;C100;2013;9;25;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;3;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.14441797282588;1;M;01;Z;11;2;ZZ;2;6;23;2;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2005;9;40;013;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;21;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.14441797282588;1;M;02;Z;11;1;ZZ;2;6;10;3;11;1;6;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;2009;9;40;009;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;1;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;2;1;1.14441797282588;1;M;03;Z;11;2;ZZ;1;3;10;4;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;40;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;22;1;2;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.14441797282588;2;M;02;Z;11;2;ZZ;2;5;21;3;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2012;9;25;006;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.14441797282588;1;M;01;Z;11;2;ZZ;2;6;10;2;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2001;9;80;017;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.14441797282588;1;M;03;9;11;2;ZZ;1;1;10;4;21;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;ZZ;1;2;3;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;1;1.14441797282588;5;M;01;1;11;2;ZZ;2;1;21;1;12;Z;Z;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;2012;9;25;006;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.14441797282588;1;M;04;Z;11;2;ZZ;2;3;10;5;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2004;9;65;014;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;1.14441797282588;1;M;02;0;11;2;ZZ;2;1;10;4;21;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2000;9;40;018;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;1;1;0;0;0;4;2;0;0;0;0;0;3;4;2;2;2;1;1.14441797282588;1;M;04;Z;11;2;ZZ;1;1;10;5;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;1997;8;80;021;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.14441797282588;1;M;04;0;11;2;ZZ;2;4;10;5;21;Z;Z;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;2;M;02;Z;11;2;ZZ;1;5;21;3;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2005;9;25;013;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;13;1;2;Z;1;2;2;0;2;2;2;1;2;0;0;0;1;0;1;3;2;1;1;2;1.14441797282588;1;M;04;Z;11;2;ZZ;2;6;10;5;11;2;2;770321;3;2;0;Z;B12
77288;ZZZZZ;772880602;C100;2017;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;2;M;02;Z;11;2;ZZ;1;5;21;3;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;40;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;02;Z;11;2;ZZ;1;3;10;3;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;1998;8;40;020;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;1;3;1;6;0;0;0;0;2;0;0;1;0;0;0;1;2;1;1;1;1;1.14441797282588;1;M;02;Z;11;2;ZZ;2;1;10;3;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2017;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;12;1;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;1.14441797282588;5;M;02;Z;11;2;ZZ;1;2;21;3;11;1;6;770321;2;2;1;Z;B12
77288;ZZZZZ;772880602;B12;2008;9;80;010;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1.14441797282588;1;M;03;0;11;2;ZZ;1;4;21;4;21;Z;Z;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;C100;2016;9;40;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;15;1;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;01;Z;11;2;ZZ;1;6;21;2;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2013;9;25;005;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;02;Z;11;2;ZZ;1;3;21;3;11;1;5;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;C100;2017;9;25;001;00;1;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;12;Z;Z;Z;12;2;2;Z;2;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;01;Z;11;2;ZZ;1;6;21;1;11;1;6;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;1997;8;80;021;04;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.14441797282588;1;M;02;0;11;2;ZZ;2;4;10;3;21;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2008;9;65;010;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.14441797282588;1;M;02;0;11;2;ZZ;2;6;21;3;21;Z;Z;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;40;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;1;6;1;0;2;2;2;2;0;0;0;0;0;2;4;3;1;1;2;1.14441797282588;5;M;03;Z;11;2;ZZ;1;3;21;4;11;1;6;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;15;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;16;2;2;1;2;2;3;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;1.14441797282588;5;M;01;Z;11;2;ZZ;1;6;23;3;11;2;6;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;15;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;16;2;2;1;2;2;3;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;1.14441797282588;5;M;01;Z;11;2;ZZ;1;6;23;3;11;2;6;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;65;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.14441797282588;1;M;01;0;11;2;ZZ;2;6;10;3;21;Z;Z;770321;3;2;0;Z;C100
77288;ZZZZZ;772880602;C100;2017;9;25;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;2;1;1.14441797282588;5;M;02;Z;11;2;ZZ;1;3;21;3;11;1;6;770321;3;2;2;Z;C100
77288;ZZZZZ;772880602;C100;2016;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;03;Z;11;2;ZZ;1;6;10;4;11;1;6;770321;2;2;1;Z;C100
77288;ZZZZZ;772880602;B12;2018;9;25;000;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;4;M;01;Z;11;2;ZZ;1;6;21;2;11;1;6;770321;3;2;0;Z;B12
77288;ZZZZZ;772880602;C100;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C100
77288;ZZZZZ;772880602;C100;2015;9;25;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1.14441797282588;1;M;01;1;11;2;ZZ;2;6;21;1;12;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2011;9;40;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;0;3;2;0;1.14441797282588;1;M;03;Z;11;2;ZZ;2;1;21;4;11;1;5;770321;3;2;2;Z;C100
77288;ZZZZZ;772880602;B12;2007;9;25;011;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.14441797282588;1;M;04;Z;11;2;ZZ;1;2;10;5;11;1;5;770321;3;2;1;Z;B12
77288;ZZZZZ;772880602;C100;0000;0;YY;999;99;Y;Z;Z;H;3;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.14440555767874;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770321;Y;2;X;Z;C100
77288;ZZZZZ;772880602;C100;2018;9;40;000;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.14441797282588;4;M;03;Z;11;2;ZZ;1;3;21;4;11;1;5;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2011;9;25;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;04;Z;11;2;ZZ;1;6;10;5;11;1;5;770321;1;2;1;Z;C100
77288;ZZZZZ;772880602;C106;2015;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;21;1;2;Z;1;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;1;1.14441797282588;1;M;02;Z;11;2;ZZ;1;1;21;4;11;2;5;770321;3;2;0;Z;C106
77288;ZZZZZ;772880602;C100;2001;9;65;017;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;1.14441797282588;1;M;02;0;11;2;ZZ;2;1;10;3;21;Z;Z;770321;3;2;1;Z;C100
77288;ZZZZZ;772880602;C100;2015;9;55;003;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;21;1;2;Z;1;2;3;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;1.14441797282588;1;M;01;Z;11;2;ZZ;1;6;21;2;11;1;1;770321;3;2;0;Z;C100
